sequence,cq_level,base_qindex,block_dim,partition,partition_name,count,is_decision_node
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,18058,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,978,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,1266,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,799,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,1124,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,1805,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,1758,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,0,NONE,1203,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,38,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,2,VERT,18,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,8495,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,17,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,30,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,10,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,7,VERT_B,16,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,8,HORZ_4,34,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,9,VERT_4,35,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,8,0,NONE,338948,0
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,0,NONE,88720,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,15831,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,2,VERT,14485,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,2065,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,2195,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,1616,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,2265,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,1744,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,0,NONE,12640,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,2958,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,2,VERT,2121,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,11770,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,1059,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,1367,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,905,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,1214,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,2011,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,1896,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,0,NONE,1419,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,104,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,2,VERT,53,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,8019,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,4,HORZ_A,31,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,65,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,26,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,39,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,8,HORZ_4,57,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,9,VERT_4,51,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,8,0,NONE,230659,0
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,0,NONE,92467,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,9745,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,2,VERT,9311,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,184,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,991,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,532,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,907,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,548,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,0,NONE,12804,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,4742,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,2,VERT,3719,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,6337,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,1109,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,1064,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,826,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,980,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,2248,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,2275,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,0,NONE,1545,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,201,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,2,VERT,176,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,7219,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,59,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,98,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,35,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,65,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,119,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,131,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,8,0,NONE,141167,0
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,0,NONE,88371,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,5000,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,2,VERT,4417,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,74,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,347,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,149,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,224,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,128,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,0,NONE,14455,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,5588,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,2,VERT,4310,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,2768,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,846,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,674,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,595,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,633,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,1798,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,2155,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,0,NONE,1665,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,351,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,2,VERT,348,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,6345,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,66,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,131,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,36,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,93,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,205,1
ReadySetGo_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,160,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,8,0,NONE,463987,0
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,0,NONE,51732,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,1,HORZ,30672,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,2,VERT,6452,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,3,SPLIT,17395,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,4,HORZ_A,14310,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,5,HORZ_B,13291,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,6,VERT_A,5450,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,7,VERT_B,5393,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,0,NONE,8106,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,1,HORZ,193,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,2,VERT,105,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,26700,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,275,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,395,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,218,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,369,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,2359,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,64,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,0,NONE,1509,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,12,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,2,VERT,15,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,8210,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,3,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,2,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,1,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,8,HORZ_4,3,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,8,0,NONE,386992,0
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,0,NONE,59854,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,35551,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,2,VERT,7589,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,7213,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,8902,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,7164,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,2315,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,1829,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,0,NONE,10744,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,718,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,2,VERT,421,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,19037,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,609,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,850,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,352,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,635,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,3908,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,138,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,0,NONE,1703,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,47,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,2,VERT,53,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,7870,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,3,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,3,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,5,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,8,HORZ_4,9,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,8,0,NONE,306008,0
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,0,NONE,59481,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,32367,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,2,VERT,7501,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,2745,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,4847,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,3415,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,1011,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,806,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,0,NONE,10875,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,2701,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,2,VERT,2039,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,11088,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,640,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,597,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,357,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,412,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,5079,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,614,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,0,NONE,1970,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,95,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,2,VERT,59,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,7146,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,19,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,16,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,6,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,16,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,48,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,1,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,8,0,NONE,195654,0
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,0,NONE,66379,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,19838,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,2,VERT,3179,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,594,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,1702,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,988,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,421,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,246,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,0,NONE,11957,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,2706,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,2,VERT,1829,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,6181,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,541,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,544,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,169,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,245,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,5664,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,318,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,0,NONE,2340,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,324,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,2,VERT,174,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,5518,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,29,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,69,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,39,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,62,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,112,1
RiverBank_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,16,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,8,0,NONE,490018,0
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,0,NONE,92332,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,1,HORZ,15409,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,2,VERT,23738,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,3,SPLIT,1090,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,4,HORZ_A,5686,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,5,HORZ_B,3627,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,6,VERT_A,6976,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,7,VERT_B,4044,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,0,NONE,5824,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,1,HORZ,1062,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,2,VERT,1008,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,22954,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,1620,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,2544,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,1836,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,2942,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,37,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,444,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,0,NONE,506,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,8,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,2,VERT,4,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,9622,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,12,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,23,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,6,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,7,VERT_B,9,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,8,0,NONE,396427,0
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,0,NONE,118319,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,4821,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,2,VERT,3103,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,2160,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,200,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,363,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,186,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,288,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,0,NONE,21920,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,2829,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,2,VERT,1905,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,4064,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,1728,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,1933,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,1399,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,1542,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,97,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,147,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,0,NONE,2814,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,62,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,2,VERT,46,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,6543,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,4,HORZ_A,116,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,168,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,77,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,140,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,9,VERT_4,2,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,8,0,NONE,243348,0
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,0,NONE,114404,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,2440,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,2,VERT,1261,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,126,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,29,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,93,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,24,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,63,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,0,NONE,24522,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,4932,1
